source_kind,source_file,specialty,phenotypes,atom_id,atom_name,system,code,warehouse_meaning,warehouse_row_count,warehouse_patient_count,mapping_role,can_fire_atom_alone,review_status,match_mode,context_guard,warehouse_meaning_source,warehouse_exact_meaning,lexical_alignment,lexical_overlap_tokens,config_reuse_count,audit_flags
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,ICD10,H91.13,"Presbycusis, bilateral",84,24,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,local,True,0.5,presbycusi,1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,ICD10,H83.3X3,"Noise effects on inner ear, bilateral",75,27,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,local,True,0.2,noise,1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,ICD10,H83.3X9,"Noise effects on inner ear, unspecified ear",7,4,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,local,True,0.25,noise,1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,ICD10,H91.03,"Ototoxic hearing loss, bilateral",49,9,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,local,True,0.75,"hearing, loss, ototoxic",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,ICD10,H91.09,"Ototoxic hearing loss, unspecified ear",21,6,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,local,True,0.75,"hearing, loss, ototoxic",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,ICD10,H81.03,"Meniere's disease, bilateral",404,38,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,local,True,0.5,meniere,1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,ICD10,H81.09,"Meniere's disease, unspecified ear",220,39,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,local,True,0.5,meniere,1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,SNOMED_CT,49526009,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,SNOMED_CT,73415002,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,SNOMED_CT,9062008,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,SNOMED_CT,267677007,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/MULTISPECIALTY.json,AUDIOLOGY,,wt21_competing_hearing_loss,Competing cause of sensorineural hearing loss,SNOMED_CT,13445001,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a documented competing explanation; it must be clearly established and sufficiently explanatory before it can block/down-weight a signal.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,AL | ATTRWT,egfr_result,Estimated glomerular filtration rate,ICD10,N18.3,"Chronic kidney disease, stage 3 (moderate)",3320,525,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Estimated glomerular filtration rate'. Do not broaden to related but clinically distinct findings.,local,True,0.25,stage,3,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,AL | ATTRWT,egfr_result,Estimated glomerular filtration rate,ICD10,N18.4,"Chronic kidney disease, stage 4 (severe)",61150,2206,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Estimated glomerular filtration rate'. Do not broaden to related but clinically distinct findings.,local,True,0.25,stage,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,AL | ATTRWT,egfr_result,Estimated glomerular filtration rate,ICD10,N18.5,"Chronic kidney disease, stage 5",53561,1260,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Estimated glomerular filtration rate'. Do not broaden to related but clinically distinct findings.,local,True,0.333,stage,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,AL | ATTRWT,egfr_result,Estimated glomerular filtration rate,ICD10,N18.9,"Chronic kidney disease, unspecified",48174,1876,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Estimated glomerular filtration rate'. Do not broaden to related but clinically distinct findings.,local,True,0.0,,7,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,AL | ATTRWT,egfr_result,Estimated glomerular filtration rate,SNOMED_CT,80274001,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Estimated glomerular filtration rate'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,AL | ATTRWT,hypoalbuminemia,Marked hypoalbuminemia,ICD10,E88.09,"Other disorders of plasma-protein metabolism, not elsewhere classified",2111,209,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Marked hypoalbuminemia'. Do not broaden to related but clinically distinct findings.,local,True,0.0,,1,ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,AL | ATTRWT,hypoalbuminemia,Marked hypoalbuminemia,ICD10,E88.0,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Marked hypoalbuminemia'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,AL | ATTRWT,hypoalbuminemia,Marked hypoalbuminemia,ICD10,R77.8,Other specified abnormalities of plasma proteins,3232,305,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Marked hypoalbuminemia'. Do not broaden to related but clinically distinct findings.,local,True,0.0,,1,ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,AL | ATTRWT,hypoalbuminemia,Marked hypoalbuminemia,SNOMED_CT,119247004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Marked hypoalbuminemia'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,ATTRV,microalbuminuria,Persistent albuminuria / low-grade protein loss,ICD10,R80.9,"Proteinuria, unspecified",9355,1463,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match albuminuria/microalbumin-specific language. Generic proteinuria remains a separate renal atom; V17 combines persistent unexplained renal findings at the AST level.,local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,ICD10,E10.21,Type 1 diabetes mellitus with diabetic nephropathy,3408,154,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.4,"diabetic, nephropathy",2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,ICD10,E11.21,Type 2 diabetes mellitus with diabetic nephropathy,164501,3153,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.4,"diabetic, nephropathy",2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,ICD10,I12.9,"Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",146038,4196,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.2,hypertensive,1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,ICD10,I13.10,"Hypertensive heart and chronic kidney disease without heart failure, with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",1357,200,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.143,hypertensive,2,CODE_REUSED_IN_CONFIG | LOW_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,ICD10,N04.1,Nephrotic syndrome with focal and segmental glomerular lesions,6190,35,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.2,glomerular,2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,ICD10,N04.2,Nephrotic syndrome with diffuse membranous glomerulonephritis,274,4,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.25,membranou,2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,ICD10,N05.2,Unspecified nephritic syndrome with diffuse membranous glomerulonephritis,1394,25,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.25,membranou,1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,ICD10,N18.9,"Chronic kidney disease, unspecified",48174,1876,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.0,,7,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,SNOMED_CT,236403004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,SNOMED_CT,236407003,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,SNOMED_CT,236500003,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,SNOMED_CT,36171008,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,SNOMED_CT,38481006,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al03_competing_proteinuria,Competing cause of proteinuria,SNOMED_CT,77182004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,ICD10,E10.21,Type 1 diabetes mellitus with diabetic nephropathy,3408,154,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.4,"diabetic, nephropathy",2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,ICD10,E11.21,Type 2 diabetes mellitus with diabetic nephropathy,164501,3153,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.4,"diabetic, nephropathy",2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,ICD10,E85.3,Secondary systemic amyloidosis,7,2,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.667,"amyloidosi, systemic",2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,ICD10,N04.0,Nephrotic syndrome with minor glomerular abnormality,536,13,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.5,"glomerular, nephrotic",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,ICD10,N04.1,Nephrotic syndrome with focal and segmental glomerular lesions,6190,35,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.4,"glomerular, nephrotic",2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,ICD10,N04.2,Nephrotic syndrome with diffuse membranous glomerulonephritis,274,4,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.5,"membranou, nephrotic",2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,SNOMED_CT,236403004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,SNOMED_CT,236500003,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,SNOMED_CT,274945004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,SNOMED_CT,44785005,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al04_competing_nephrotic,Competing cause of nephrotic syndrome,SNOMED_CT,77182004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,ICD10,E43,Unspecified severe protein-calorie malnutrition,1899,203,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.5,"malnutrition, protein",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,ICD10,E46,Unspecified protein-calorie malnutrition,1504,200,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.667,"malnutrition, protein",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,ICD10,I50.9,"Heart failure, unspecified",60615,5219,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,1.0,"failure, heart",5,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,ICD10,I87.2,Venous insufficiency (chronic) (peripheral),21317,2205,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.5,"insufficiency, venou",2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,ICD10,K70.30,Alcoholic cirrhosis of liver without ascites,135279,2372,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.25,cirrhosi,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,ICD10,K74.60,Unspecified cirrhosis of liver,157162,5609,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.5,cirrhosi,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,ICD10,K76.9,"Liver disease, unspecified",22676,2143,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.0,,2,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,ICD10,N18.9,"Chronic kidney disease, unspecified",48174,1876,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,local,True,0.0,,7,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,SNOMED_CT,19943007,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,4,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,SNOMED_CT,20696009,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/NEPHROLOGY.json,NEPHROLOGY,,al05_competing_hypoalbuminemia,Competing cause of hypoalbuminemia or edema,SNOMED_CT,2492009,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Use only as a clearly documented competing explanation that adequately explains the target finding; FALSE or UNKNOWN must not block.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
